participant_ID,treatment,part,trial_no,rounds,red_prior_prob,current_rounds,action_type,suspect,count_red_samples,count_blue_samples,evidence_found,evidence_suspect,posterior,true_guilty_suspect,suspect_accused,time
2.0,1.0,1.0,6.0,3.0,0.5,3,0,0.0,2,0,0,-1.0,0.36,1.0,1.0,5078.441300000203
2.0,1.0,1.0,6.0,3.0,0.5,4,1,1.0,3,0,0,-1.0,0.2967032967032967,1.0,1.0,7030.485900000107
2.0,1.0,1.0,7.0,7.0,0.3,1,0,1.0,0,0,0,-1.0,0.3,1.0,1.0,2686.153700000074
2.0,1.0,1.0,7.0,7.0,0.3,2,0,1.0,0,1,0,-1.0,0.36363636363636365,1.0,1.0,7541.071900000436
2.0,1.0,1.0,7.0,7.0,0.3,3,0,1.0,0,2,0,-1.0,0.43243243243243246,1.0,1.0,8225.021800000373
2.0,1.0,1.0,7.0,7.0,0.3,4,0,1.0,0,3,1,1.0,1.0,1.0,1.0,10060.29830000024
2.0,1.0,1.0,7.0,7.0,0.3,5,0,1.0,0,4,1,1.0,1.0,1.0,1.0,12095.983000000431
2.0,1.0,1.0,7.0,7.0,0.3,6,0,1.0,0,5,1,1.0,1.0,1.0,1.0,12613.200600000579
2.0,1.0,1.0,7.0,7.0,0.3,7,0,1.0,0,6,1,1.0,1.0,1.0,1.0,13113.675500000547
2.0,1.0,1.0,7.0,7.0,0.3,8,1,1.0,0,7,1,1.0,1.0,1.0,1.0,14214.611400000498
2.0,1.0,1.0,8.0,5.0,0.3,1,0,1.0,0,0,0,-1.0,0.3,0.0,0.0,3693.6474000001813
2.0,1.0,1.0,8.0,5.0,0.3,2,0,1.0,0,1,0,-1.0,0.36363636363636365,0.0,0.0,4194.204700000202
2.0,1.0,1.0,8.0,5.0,0.3,3,0,1.0,0,2,0,-1.0,0.43243243243243246,0.0,0.0,4694.633900000377
2.0,1.0,1.0,8.0,5.0,0.3,4,0,1.0,0,3,0,-1.0,0.5039370078740157,0.0,0.0,5195.086400000337
2.0,1.0,1.0,8.0,5.0,0.3,5,0,1.0,0,4,0,-1.0,0.5752808988764044,0.0,0.0,5695.580700000429
2.0,1.0,1.0,8.0,5.0,0.3,6,1,0.0,0,5,0,-1.0,0.643620364550597,0.0,0.0,8999.175800000568
2.0,1.0,1.0,9.0,9.0,0.9,1,0,0.0,0,0,0,-1.0,0.9,0.0,0.0,2926.199199999588
2.0,1.0,1.0,9.0,9.0,0.9,2,0,0.0,1,0,0,-1.0,0.8709677419354839,0.0,0.0,3426.7144999996053
2.0,1.0,1.0,9.0,9.0,0.9,3,0,0.0,2,0,0,-1.0,0.8350515463917526,0.0,0.0,3927.112999999547
2.0,1.0,1.0,9.0,9.0,0.9,4,0,0.0,3,0,0,-1.0,0.7915309446254072,0.0,0.0,4427.693799999694
2.0,1.0,1.0,9.0,9.0,0.9,5,0,0.0,4,0,0,-1.0,0.7401015228426396,0.0,0.0,5045.093599999765
2.0,1.0,1.0,9.0,9.0,0.9,6,0,0.0,5,0,0,-1.0,0.6810962317035192,0.0,0.0,5612.358199999746
2.0,1.0,1.0,9.0,9.0,0.9,7,0,0.0,6,0,1,0.0,0.0,0.0,0.0,6112.905499999674
2.0,1.0,1.0,9.0,9.0,0.9,8,0,0.0,7,0,1,0.0,0.0,0.0,0.0,6746.859499999632
2.0,1.0,1.0,9.0,9.0,0.9,9,0,0.0,8,0,1,0.0,0.0,0.0,0.0,7297.4741999995995
2.0,1.0,1.0,9.0,9.0,0.9,10,1,0.0,9,0,1,0.0,0.0,0.0,0.0,8431.854599999659
2.0,1.0,1.0,10.0,9.0,0.5,1,0,1.0,0,0,0,-1.0,0.5,0.0,0.0,3760.549699999892
2.0,1.0,1.0,10.0,9.0,0.5,2,0,1.0,0,1,0,-1.0,0.5714285714285714,0.0,0.0,4327.805299999939
2.0,1.0,1.0,10.0,9.0,0.5,3,0,1.0,0,2,0,-1.0,0.64,0.0,0.0,4844.956300000009
2.0,1.0,1.0,10.0,9.0,0.5,4,0,1.0,0,3,0,-1.0,0.7032967032967032,0.0,0.0,5478.811500000057
2.0,1.0,1.0,10.0,9.0,0.5,5,0,1.0,0,4,0,-1.0,0.7596439169139465,0.0,0.0,5979.425600000074
2.0,1.0,1.0,10.0,9.0,0.5,6,0,1.0,0,5,0,-1.0,0.8082083662194158,0.0,0.0,6479.979399999965
2.0,1.0,1.0,10.0,9.0,0.5,7,0,1.0,0,6,0,-1.0,0.8489119170984455,0.0,0.0,7063.785999999939
2.0,1.0,1.0,10.0,9.0,0.5,8,0,1.0,0,7,0,-1.0,0.8822357439017823,0.0,0.0,7664.349899999934
2.0,1.0,1.0,10.0,9.0,0.5,9,0,1.0,0,8,0,-1.0,0.9089976004549425,0.0,0.0,8982.29449999994
